"application_id","organization_id","provider_id","snapshot_date_id","applicationcode","fullresourcescount","devresourcescount","qaresourcescount","pdnresourcescount","fullaccountscount","devaccountscount","qaaccountscount","pdnaccountscount","redsecuritycheckscount","redsecurityresourcescount","yellowsecuritycheckscount","yellowsecurityresourcescount","redfaulttolerancecheckscount","redfaulttoleranceresourcescount","yellowfaulttolerancecheckscount","yellowfaulttoleranceresourcescount","redperformancecheckscount","redperformanceresourcescount","yellowperformancecheckscount","yellowperformanceresourcescount","redcostoptimizingcheckscount","redcostoptimizingresourcescount","yellowcostoptimizingcheckscount","yellowcostoptimizingresourcescount","redsecuritydensity","yellowsecuritydensity","redfaulttolerancedensity","yellowfaulttolerancedensity","redperformancedensity","yellowperformancedensity","redcostoptimizingdensity","yellowcostoptimizingdensity","ppn_tm","pdnresourcessize","clasification"
"725","1","1","20231021","app00725","10","10","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"724","1","1","20231021","app00724","3","1","2","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"463","1","1","20231021","app00463","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"895","1","1","20231021","app00895","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"137","1","1","20231021","app00137","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"129","1","1","20231021","app00129","12","10","2","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"53","1","1","20231021","app00053","6","6","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"49","1","1","20231021","app00049","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"596","1","1","20231021","app00596","3","3","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"594","1","1","20231021","app00594","89","64","25","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"212","1","1","20231021","app00212","3","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"536","1","1","20231021","app00536","5","5","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"483","1","1","20231021","app00483","30","15","15","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"375","1","1","20231021","app00375","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"373","1","1","20231021","app00373","5","5","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"374","1","1","20231021","app00374","134","75","59","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"414","1","1","20231021","app00414","17","15","2","0","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"419","1","1","20231021","app00419","10","10","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"752","1","1","20231021","app00752","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"751","1","1","20231021","app00751","2","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"428","1","1","20231021","app00428","77","31","46","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"431","1","1","20231021","app00431","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"914","1","1","20231021","app00914","8","4","4","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"656","1","1","20231021","app00656","41","41","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"662","1","1","20231021","app00662","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"516","1","1","20231021","app00516","9","9","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"523","1","1","20231021","app00523","3","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"520","1","1","20231021","app00520","3","2","1","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"521","1","1","20231021","app00521","5","5","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"312","1","1","20231021","app00312","21","21","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"310","1","1","20231021","app00310","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"311","1","1","20231021","app00311","17","8","9","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"84","1","1","20231021","app00084","2","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"79","1","1","20231021","app00079","44","25","19","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"80","1","1","20231021","app00080","6","6","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"81","1","1","20231021","app00081","46","29","17","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"82","1","1","20231021","app00082","3","0","3","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"786","1","1","20231021","app00786","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"863","1","1","20231021","app00863","45","45","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"881","1","1","20231021","app00881","40","34","6","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"883","1","1","20231021","app00883","57","34","23","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"885","1","1","20231021","app00885","7","7","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"70","1","1","20231021","app00070","91","57","34","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"353","1","1","20231021","app00353","77","77","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"671","1","1","20231021","app00671","7","4","3","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"670","1","1","20231021","app00670","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"728","1","1","20231021","app00728","127","86","41","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"552","1","1","20231021","app00552","6","6","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"555","1","1","20231021","app00555","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"554","1","1","20231021","app00554","8","8","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"300","1","1","20231021","app00300","6","6","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"302","1","1","20231021","app00302","4","2","2","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"283","1","1","20231021","app00283","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"818","1","1","20231021","app00818","20","13","7","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"819","1","1","20231021","app00819","4","4","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"148","1","1","20231021","app00148","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"142","1","1","20231021","app00142","28","8","20","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"147","1","1","20231021","app00147","15","15","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"356","1","1","20231021","app00356","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"357","1","1","20231021","app00357","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"225","1","1","20231021","app00225","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"226","1","1","20231021","app00226","105","62","43","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"227","1","1","20231021","app00227","19","19","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"229","1","1","20231021","app00229","9","0","9","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"228","1","1","20231021","app00228","4","2","2","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"230","1","1","20231021","app00230","5","5","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"167","1","1","20231021","app00167","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"499","1","1","20231021","app00499","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"503","1","1","20231021","app00503","3","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"501","1","1","20231021","app00501","6","0","6","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"498","1","1","20231021","app00498","2","1","1","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"279","1","1","20231021","app00279","94","94","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"278","1","1","20231021","app00278","8","7","1","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"60","1","1","20231021","app00060","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"58","1","1","20231021","app00058","2","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"271","1","1","20231021","app00271","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
"272","1","1","20231021","app00272","10","10","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000",,
